match_sequence,match_id,half_sequence,start_position,end_position,pass_frequency
28,3895158,2,Right Center Back,Right Attacking Midfield,1
28,3895158,2,Right Center Back,Left Attacking Midfield,2
28,3895158,2,Right Center Back,Left Defensive Midfield,1
28,3895158,2,Right Center Back,Left Wing Back,2
28,3895158,2,Right Center Back,Goalkeeper,1
28,3895158,2,Center Back,Left Center Back,6
28,3895158,2,Center Back,Center Forward,2
28,3895158,2,Center Back,Goalkeeper,1
28,3895158,2,Center Back,Right Center Back,4
28,3895158,2,Center Back,Left Wing Back,2
28,3895158,2,Center Back,Left Attacking Midfield,4
28,3895158,2,Center Back,Right Attacking Midfield,1
28,3895158,2,Center Back,Left Defensive Midfield,1
28,3895158,2,Center Back,Right Defensive Midfield,1
28,3895158,2,Left Center Back,Left Defensive Midfield,5
28,3895158,2,Left Center Back,Right Defensive Midfield,11
28,3895158,2,Left Center Back,Center Back,3
28,3895158,2,Left Center Back,Left Attacking Midfield,4
28,3895158,2,Left Center Back,Left Wing Back,5
28,3895158,2,Left Center Back,Center Forward,2
28,3895158,2,Left Center Back,Right Attacking Midfield,4
28,3895158,2,Left Defensive Midfield,Left Wing Back,7
28,3895158,2,Left Defensive Midfield,Left Attacking Midfield,9
28,3895158,2,Left Defensive Midfield,Right Wing Back,3
28,3895158,2,Left Defensive Midfield,Right Defensive Midfield,9
28,3895158,2,Left Defensive Midfield,Center Back,4
28,3895158,2,Left Defensive Midfield,Right Center Back,1
28,3895158,2,Left Defensive Midfield,Left Center Back,9
28,3895158,2,Left Defensive Midfield,Right Attacking Midfield,7
28,3895158,2,Left Defensive Midfield,Center Forward,7
28,3895158,2,Left Defensive Midfield,Blocked,1
28,3895158,2,Left Defensive Midfield,Left Defensive Midfield,2
28,3895158,2,Left Wing Back,Left Center Back,5
28,3895158,2,Left Wing Back,Left Attacking Midfield,11
28,3895158,2,Left Wing Back,Left Defensive Midfield,7
28,3895158,2,Left Wing Back,Off T,3
28,3895158,2,Left Wing Back,Right Attacking Midfield,4
28,3895158,2,Left Wing Back,Center Forward,7
28,3895158,2,Left Wing Back,Right Defensive Midfield,4
28,3895158,2,Left Wing Back,Right Wing Back,1
28,3895158,2,Left Wing Back,Left Wing Back,3
28,3895158,2,Left Attacking Midfield,Right Defensive Midfield,8
28,3895158,2,Left Attacking Midfield,Right Attacking Midfield,7
28,3895158,2,Left Attacking Midfield,Right Center Back,2
28,3895158,2,Left Attacking Midfield,Center Forward,9
28,3895158,2,Left Attacking Midfield,Left Wing Back,11
28,3895158,2,Left Attacking Midfield,Right Wing Back,2
28,3895158,2,Left Attacking Midfield,Left Defensive Midfield,3
28,3895158,2,Left Attacking Midfield,Left Center Back,3
28,3895158,2,Left Attacking Midfield,Saved,1
28,3895158,2,Left Attacking Midfield,Left Attacking Midfield,3
28,3895158,2,Left Attacking Midfield,Center Back,2
28,3895158,2,Right Defensive Midfield,Left Attacking Midfield,10
28,3895158,2,Right Defensive Midfield,Blocked,1
28,3895158,2,Right Defensive Midfield,Center Back,3
28,3895158,2,Right Defensive Midfield,Right Center Back,4
28,3895158,2,Right Defensive Midfield,Left Defensive Midfield,7
28,3895158,2,Right Defensive Midfield,Right Attacking Midfield,5
28,3895158,2,Right Defensive Midfield,Right Wing Back,3
28,3895158,2,Right Defensive Midfield,Left Wing Back,8
28,3895158,2,Right Defensive Midfield,Center Forward,2
28,3895158,2,Right Defensive Midfield,Left Center Back,3
28,3895158,2,Right Defensive Midfield,Off T,1
28,3895158,2,Right Defensive Midfield,Right Defensive Midfield,9
28,3895158,2,Right Wing Back,Blocked,1
28,3895158,2,Right Wing Back,Wayward,1
28,3895158,2,Right Wing Back,Right Defensive Midfield,4
28,3895158,2,Right Wing Back,Left Wing Back,2
28,3895158,2,Right Wing Back,Left Attacking Midfield,3
28,3895158,2,Right Wing Back,Right Attacking Midfield,1
28,3895158,2,Right Wing Back,Left Defensive Midfield,2
28,3895158,2,Right Wing Back,Goalkeeper,1
28,3895158,2,Right Wing Back,Center Back,1
28,3895158,2,Right Wing Back,Center Forward,1
28,3895158,2,Goalkeeper,Right Defensive Midfield,5
28,3895158,2,Goalkeeper,Right Wing Back,1
28,3895158,2,Goalkeeper,Left Center Back,3
28,3895158,2,Goalkeeper,Left Wing Back,1
28,3895158,2,Goalkeeper,Left Defensive Midfield,1
28,3895158,2,Center Forward,Left Attacking Midfield,3
28,3895158,2,Center Forward,Center Back,1
28,3895158,2,Center Forward,Left Defensive Midfield,3
28,3895158,2,Center Forward,Right Defensive Midfield,1
28,3895158,2,Center Forward,Right Attacking Midfield,2
28,3895158,2,Center Forward,Goal,1
28,3895158,2,Center Forward,Left Wing Back,2
28,3895158,2,Center Forward,Saved,1
29,3895153,1,Left Defensive Midfield,Center Forward,4
29,3895153,1,Left Defensive Midfield,Center Back,6
29,3895153,1,Left Defensive Midfield,Right Attacking Midfield,5
29,3895153,1,Left Defensive Midfield,Right Center Back,5
29,3895153,1,Left Defensive Midfield,Right Defensive Midfield,18
29,3895153,1,Left Defensive Midfield,Left Attacking Midfield,6
29,3895153,1,Left Defensive Midfield,Left Center Back,8
29,3895153,1,Left Defensive Midfield,Goalkeeper,2
29,3895153,1,Left Defensive Midfield,Right Wing Back,3
29,3895153,1,Left Defensive Midfield,Left Wing Back,1
29,3895153,1,Center Forward,Left Attacking Midfield,5
29,3895153,1,Center Forward,Left Wing Back,4
29,3895153,1,Center Forward,Blocked,1
29,3895153,1,Center Forward,Right Attacking Midfield,2
29,3895153,1,Center Forward,Left Defensive Midfield,1
29,3895153,1,Left Attacking Midfield,Center Forward,5
29,3895153,1,Left Attacking Midfield,Left Center Back,2
29,3895153,1,Left Attacking Midfield,Right Attacking Midfield,5
29,3895153,1,Left Attacking Midfield,Right Defensive Midfield,2
29,3895153,1,Left Attacking Midfield,Left Wing Back,5
29,3895153,1,Left Attacking Midfield,Left Defensive Midfield,4
29,3895153,1,Left Attacking Midfield,Right Wing Back,5
29,3895153,1,Left Attacking Midfield,Right Center Back,2
29,3895153,1,Goalkeeper,Right Center Back,3
29,3895153,1,Goalkeeper,Left Attacking Midfield,1
29,3895153,1,Goalkeeper,Right Defensive Midfield,4
29,3895153,1,Goalkeeper,Center Forward,3
29,3895153,1,Goalkeeper,Left Defensive Midfield,1
29,3895153,1,Goalkeeper,Right Wing Back,1
29,3895153,1,Goalkeeper,Center Back,1
29,3895153,1,Goalkeeper,Left Center Back,2
29,3895153,1,Goalkeeper,Right Attacking Midfield,1
29,3895153,1,Right Center Back,Center Back,4
29,3895153,1,Right Center Back,Left Defensive Midfield,7
29,3895153,1,Right Center Back,Right Defensive Midfield,11
29,3895153,1,Right Center Back,Right Wing Back,8
29,3895153,1,Right Center Back,Right Attacking Midfield,6
29,3895153,1,Right Center Back,Goalkeeper,1
29,3895153,1,Right Center Back,Left Attacking Midfield,2
29,3895153,1,Right Center Back,Left Center Back,2
29,3895153,1,Right Center Back,Left Wing Back,1
29,3895153,1,Right Center Back,Center Forward,1
29,3895153,1,Center Back,Right Defensive Midfield,10
29,3895153,1,Center Back,Left Center Back,9
29,3895153,1,Center Back,Left Defensive Midfield,9
29,3895153,1,Center Back,Right Wing Back,1
29,3895153,1,Center Back,Right Center Back,6
29,3895153,1,Center Back,Right Attacking Midfield,2
29,3895153,1,Center Back,Goalkeeper,1
29,3895153,1,Center Back,Left Attacking Midfield,1
29,3895153,1,Right Defensive Midfield,Center Back,9
29,3895153,1,Right Defensive Midfield,Left Attacking Midfield,7
29,3895153,1,Right Defensive Midfield,Right Wing Back,5
29,3895153,1,Right Defensive Midfield,Left Defensive Midfield,14
29,3895153,1,Right Defensive Midfield,Left Wing Back,4
29,3895153,1,Right Defensive Midfield,Right Center Back,8
29,3895153,1,Right Defensive Midfield,Center Forward,5
29,3895153,1,Right Defensive Midfield,Blocked,1
29,3895153,1,Right Defensive Midfield,Right Attacking Midfield,7
29,3895153,1,Right Defensive Midfield,Left Center Back,7
29,3895153,1,Right Defensive Midfield,Off T,1
29,3895153,1,Right Defensive Midfield,Goalkeeper,1
29,3895153,1,Left Center Back,Left Defensive Midfield,8
29,3895153,1,Left Center Back,Goalkeeper,2
29,3895153,1,Left Center Back,Right Center Back,3
29,3895153,1,Left Center Back,Center Back,8
29,3895153,1,Left Center Back,Left Wing Back,10
29,3895153,1,Left Center Back,Right Defensive Midfield,9
29,3895153,1,Left Center Back,Left Attacking Midfield,1
29,3895153,1,Left Center Back,Center Forward,1
29,3895153,1,Left Center Back,Right Attacking Midfield,1
29,3895153,1,Left Center Back,Wayward,1
29,3895153,1,Left Center Back,Right Wing Back,1
29,3895153,1,Right Attacking Midfield,Left Attacking Midfield,3
29,3895153,1,Right Attacking Midfield,Right Defensive Midfield,6
29,3895153,1,Right Attacking Midfield,Center Back,4
29,3895153,1,Right Attacking Midfield,Center Forward,5
29,3895153,1,Right Attacking Midfield,Right Wing Back,6
29,3895153,1,Right Attacking Midfield,Right Center Back,6
29,3895153,1,Right Attacking Midfield,Left Center Back,2
29,3895153,1,Right Attacking Midfield,Left Wing Back,3
29,3895153,1,Right Attacking Midfield,Left Defensive Midfield,3
29,3895153,1,Right Attacking Midfield,Goalkeeper,1
29,3895153,1,Right Wing Back,Right Defensive Midfield,3
29,3895153,1,Right Wing Back,Goalkeeper,2
29,3895153,1,Right Wing Back,Center Forward,4
29,3895153,1,Right Wing Back,Right Center Back,5
29,3895153,1,Right Wing Back,Left Defensive Midfield,1
29,3895153,1,Right Wing Back,Right Attacking Midfield,7
29,3895153,1,Right Wing Back,Left Attacking Midfield,6
29,3895153,1,Right Wing Back,Off T,1
29,3895153,1,Right Wing Back,Goal,1
29,3895153,1,Left Wing Back,Right Defensive Midfield,3
29,3895153,1,Left Wing Back,Left Center Back,8
29,3895153,1,Left Wing Back,Left Attacking Midfield,4
29,3895153,1,Left Wing Back,Right Attacking Midfield,6
29,3895153,1,Left Wing Back,Left Defensive Midfield,7
29,3895153,1,Left Wing Back,Center Forward,4
29,3895153,2,Right Attacking Midfield,Right Center Back,7
29,3895153,2,Right Attacking Midfield,Right Wing Back,7
29,3895153,2,Right Attacking Midfield,Left Defensive Midfield,4
29,3895153,2,Right Attacking Midfield,Left Attacking Midfield,1
29,3895153,2,Right Attacking Midfield,Center Back,2
29,3895153,2,Right Attacking Midfield,Right Defensive Midfield,2
29,3895153,2,Right Attacking Midfield,Center Forward,3
29,3895153,2,Right Attacking Midfield,Left Center Back,1
29,3895153,2,Right Attacking Midfield,Right Attacking Midfield,2
29,3895153,2,Right Attacking Midfield,Saved,1
29,3895153,2,Right Attacking Midfield,Left Wing Back,1
29,3895153,2,Right Center Back,Left Attacking Midfield,2
29,3895153,2,Right Center Back,Right Wing Back,5
29,3895153,2,Right Center Back,Left Defensive Midfield,5
29,3895153,2,Right Center Back,Left Wing Back,1
29,3895153,2,Right Center Back,Center Back,2
29,3895153,2,Right Center Back,Right Attacking Midfield,3
29,3895153,2,Right Center Back,Right Defensive Midfield,4
29,3895153,2,Right Center Back,Center Forward,2
29,3895153,2,Right Center Back,Left Center Back,1
29,3895153,2,Right Center Back,Goalkeeper,1
29,3895153,2,Left Defensive Midfield,Center Forward,8
29,3895153,2,Left Defensive Midfield,Left Center Back,2
29,3895153,2,Left Defensive Midfield,Left Attacking Midfield,10
29,3895153,2,Left Defensive Midfield,Right Attacking Midfield,8
29,3895153,2,Left Defensive Midfield,Center Back,5
29,3895153,2,Left Defensive Midfield,Left Defensive Midfield,8
29,3895153,2,Left Defensive Midfield,Right Center Back,3
29,3895153,2,Left Defensive Midfield,Left Wing Back,3
29,3895153,2,Center Forward,Right Defensive Midfield,2
29,3895153,2,Center Forward,Left Center Back,2
29,3895153,2,Center Forward,Right Attacking Midfield,3
29,3895153,2,Center Forward,Off T,1
29,3895153,2,Center Forward,Left Attacking Midfield,1
29,3895153,2,Center Forward,Blocked,1
29,3895153,2,Center Forward,Right Wing Back,1
29,3895153,2,Center Forward,Left Defensive Midfield,2
29,3895153,2,Center Forward,Left Wing Back,2
29,3895153,2,Right Defensive Midfield,Right Attacking Midfield,6
29,3895153,2,Right Defensive Midfield,Right Defensive Midfield,11
29,3895153,2,Right Defensive Midfield,Left Attacking Midfield,6
29,3895153,2,Right Defensive Midfield,Center Back,7
29,3895153,2,Right Defensive Midfield,Center Forward,2
29,3895153,2,Right Defensive Midfield,Left Wing Back,4
29,3895153,2,Right Defensive Midfield,Left Center Back,6
29,3895153,2,Right Defensive Midfield,Goalkeeper,1
29,3895153,2,Right Defensive Midfield,Right Wing Back,3
29,3895153,2,Right Defensive Midfield,Right Center Back,1
29,3895153,2,Left Center Back,Left Wing Back,10
29,3895153,2,Left Center Back,Goalkeeper,3
29,3895153,2,Left Center Back,Right Center Back,3
29,3895153,2,Left Center Back,Left Attacking Midfield,2
29,3895153,2,Left Center Back,Right Defensive Midfield,4
29,3895153,2,Left Center Back,Center Back,4
29,3895153,2,Left Center Back,Right Attacking Midfield,2
29,3895153,2,Left Center Back,Left Defensive Midfield,3
29,3895153,2,Left Wing Back,Center Forward,2
29,3895153,2,Left Wing Back,Right Defensive Midfield,6
29,3895153,2,Left Wing Back,Wayward,1
29,3895153,2,Left Wing Back,Right Attacking Midfield,4
29,3895153,2,Left Wing Back,Left Defensive Midfield,3
29,3895153,2,Left Wing Back,Left Attacking Midfield,3
29,3895153,2,Left Wing Back,Right Wing Back,3
29,3895153,2,Left Wing Back,Left Center Back,6
29,3895153,2,Left Wing Back,Goal,1
29,3895153,2,Goalkeeper,Right Center Back,1
29,3895153,2,Goalkeeper,Left Center Back,1
29,3895153,2,Goalkeeper,Center Forward,4
29,3895153,2,Goalkeeper,Right Attacking Midfield,2
29,3895153,2,Goalkeeper,Left Defensive Midfield,2
29,3895153,2,Left Attacking Midfield,Right Defensive Midfield,5
29,3895153,2,Left Attacking Midfield,Left Defensive Midfield,8
29,3895153,2,Left Attacking Midfield,Center Back,2
29,3895153,2,Left Attacking Midfield,Right Wing Back,4
29,3895153,2,Left Attacking Midfield,Left Wing Back,3
29,3895153,2,Left Attacking Midfield,Right Attacking Midfield,1
29,3895153,2,Left Attacking Midfield,Left Center Back,2
29,3895153,2,Left Attacking Midfield,Blocked,2
29,3895153,2,Left Attacking Midfield,Right Center Back,2
29,3895153,2,Left Attacking Midfield,Saved,1
29,3895153,2,Center Back,Right Attacking Midfield,2
29,3895153,2,Center Back,Right Defensive Midfield,5
29,3895153,2,Center Back,Goalkeeper,1
29,3895153,2,Center Back,Right Center Back,4
29,3895153,2,Center Back,Left Center Back,6
29,3895153,2,Center Back,Left Defensive Midfield,6
29,3895153,2,Center Back,Left Wing Back,2
29,3895153,2,Right Wing Back,Right Center Back,2
29,3895153,2,Right Wing Back,Right Attacking Midfield,5
29,3895153,2,Right Wing Back,Left Defensive Midfield,5
29,3895153,2,Right Wing Back,Left Attacking Midfield,1
29,3895153,2,Right Wing Back,Left Wing Back,3
29,3895153,2,Right Wing Back,Center Forward,5
29,3895153,2,Right Wing Back,Right Defensive Midfield,3
30,3895113,1,Right Defensive Midfield,Right Center Back,7
30,3895113,1,Right Defensive Midfield,Center Back,6
30,3895113,1,Right Defensive Midfield,Right Wing Back,2
30,3895113,1,Right Defensive Midfield,Right Attacking Midfield,5
30,3895113,1,Right Defensive Midfield,Left Defensive Midfield,9
30,3895113,1,Right Defensive Midfield,Center Forward,2
30,3895113,1,Right Defensive Midfield,Left Center Back,6
30,3895113,1,Right Defensive Midfield,Left Attacking Midfield,3
30,3895113,1,Right Defensive Midfield,Left Wing Back,6
30,3895113,1,Right Center Back,Center Back,6
30,3895113,1,Right Center Back,Goalkeeper,4
30,3895113,1,Right Center Back,Right Defensive Midfield,6
30,3895113,1,Right Center Back,Left Center Back,1
30,3895113,1,Right Center Back,Right Attacking Midfield,6
30,3895113,1,Right Center Back,Left Wing Back,2
30,3895113,1,Right Center Back,Right Wing Back,3
30,3895113,1,Right Center Back,Left Defensive Midfield,4
30,3895113,1,Right Center Back,Center Forward,1
30,3895113,1,Center Back,Left Center Back,8
30,3895113,1,Center Back,Right Defensive Midfield,4
30,3895113,1,Center Back,Right Center Back,8
30,3895113,1,Center Back,Right Wing Back,1
30,3895113,1,Center Back,Right Attacking Midfield,5
30,3895113,1,Center Back,Left Defensive Midfield,7
30,3895113,1,Center Back,Saved,1
30,3895113,1,Center Back,Goalkeeper,1
30,3895113,1,Left Center Back,Left Wing Back,6
30,3895113,1,Left Center Back,Left Defensive Midfield,6
30,3895113,1,Left Center Back,Left Attacking Midfield,6
30,3895113,1,Left Center Back,Center Back,5
30,3895113,1,Left Center Back,Center Forward,5
30,3895113,1,Left Center Back,Right Defensive Midfield,7
30,3895113,1,Left Center Back,Right Attacking Midfield,2
30,3895113,1,Left Center Back,Right Wing Back,1
30,3895113,1,Left Center Back,Right Center Back,1
30,3895113,1,Left Center Back,Goalkeeper,5
30,3895113,1,Left Wing Back,Center Back,2
30,3895113,1,Left Wing Back,Left Defensive Midfield,6
30,3895113,1,Left Wing Back,Left Attacking Midfield,1
30,3895113,1,Left Wing Back,Right Defensive Midfield,3
30,3895113,1,Left Wing Back,Right Attacking Midfield,5
30,3895113,1,Left Wing Back,Left Center Back,9
30,3895113,1,Left Wing Back,Goalkeeper,1
30,3895113,1,Left Wing Back,Center Forward,2
30,3895113,1,Left Defensive Midfield,Left Center Back,8
30,3895113,1,Left Defensive Midfield,Left Attacking Midfield,8
30,3895113,1,Left Defensive Midfield,Right Defensive Midfield,14
30,3895113,1,Left Defensive Midfield,Left Wing Back,4
30,3895113,1,Left Defensive Midfield,Right Center Back,4
30,3895113,1,Left Defensive Midfield,Right Attacking Midfield,5
30,3895113,1,Left Defensive Midfield,Center Forward,2
30,3895113,1,Left Defensive Midfield,Right Wing Back,1
30,3895113,1,Left Defensive Midfield,Center Back,4
30,3895113,1,Left Defensive Midfield,Goalkeeper,3
30,3895113,1,Left Attacking Midfield,Left Center Back,1
30,3895113,1,Left Attacking Midfield,Left Defensive Midfield,5
30,3895113,1,Left Attacking Midfield,Left Wing Back,3
30,3895113,1,Left Attacking Midfield,Right Attacking Midfield,5
30,3895113,1,Left Attacking Midfield,Right Defensive Midfield,3
30,3895113,1,Left Attacking Midfield,Saved,1
30,3895113,1,Left Attacking Midfield,Center Forward,1
30,3895113,1,Left Attacking Midfield,Right Wing Back,1
30,3895113,1,Goalkeeper,Center Forward,5
30,3895113,1,Goalkeeper,Right Defensive Midfield,1
30,3895113,1,Goalkeeper,Left Defensive Midfield,4
30,3895113,1,Goalkeeper,Center Back,3
30,3895113,1,Goalkeeper,Right Attacking Midfield,2
30,3895113,1,Goalkeeper,Right Center Back,1
30,3895113,1,Goalkeeper,Left Wing Back,2
30,3895113,1,Goalkeeper,Left Center Back,3
30,3895113,1,Right Wing Back,Right Attacking Midfield,4
30,3895113,1,Right Wing Back,Right Defensive Midfield,2
